age,gender,marital_status,monthly_income,living_expenses,current_debt,asset_value,dependents,housing_status,loan_amount,purpose,loan_term_months,repayment_method,package_id,is_on_time_payment
35,male,single,66.1,11.0,19.0,1352.0,0,own,1786,kinh_doanh,27,interest_only,9,0
55,male,married,156.0,32.8,219.0,7518.0,3,own,7113,kinh_doanh,88,installment,8,0
63,male,divorced,69.3,20.8,232.0,5978.0,3,own,8557,bds,284,installment,1,0
40,female,married,120.0,27.6,356.0,1366.0,2,own,6048,kinh_doanh,14,interest_only,8,1
19,male,divorced,80.1,16.2,396.0,4769.0,3,own,5592,bds,277,interest_only,3,1
37,male,married,208.8,37.1,347.0,1556.0,0,stay_with_parents,3118,o_to,36,installment,5,1
45,female,divorced,136.5,45.9,350.0,6843.0,1,own,8140,bds,231,installment,3,1
68,female,divorced,179.8,53.7,343.0,3985.0,0,stay_with_parents,4715,kinh_doanh,62,interest_only,8,1
42,male,single,62.9,11.0,44.0,2568.0,0,own,6289,bds,116,installment,1,0
65,female,single,47.4,14.2,178.0,2446.0,0,rent,1538,kinh_doanh,16,installment,9,0
27,female,divorced,74.8,22.7,41.0,4686.0,3,own,2915,bds,44,installment,2,0
27,male,divorced,27.0,7.4,57.0,1565.0,1,rent,1102,kinh_doanh,47,installment,8,0
42,female,married,140.5,27.5,274.0,11269.0,3,own,2640,bds,230,interest_only,10,1
25,male,divorced,41.0,9.3,90.0,3549.0,2,own,722,tieu_dung,40,interest_only,6,1
46,male,divorced,52.3,10.0,137.0,1718.0,1,own,1608,kinh_doanh,52,installment,8,1
42,male,single,217.9,44.8,101.0,9291.0,2,own,1618,kinh_doanh,113,installment,8,1
32,female,single,144.4,30.3,192.0,8140.0,1,rent,8518,o_to,20,installment,5,0
70,female,single,157.4,37.8,141.0,10819.0,2,own,6262,o_to,67,interest_only,4,0
53,female,divorced,139.4,46.3,155.0,2472.0,1,stay_with_parents,3174,o_to,29,interest_only,5,0
23,male,divorced,48.1,10.0,155.0,2371.0,2,own,1891,bds,130,installment,1,1
25,male,divorced,84.6,14.1,98.0,3137.0,0,rent,9840,tieu_dung,42,installment,6,0
35,female,divorced,131.5,41.0,226.0,9684.0,2,rent,1927,bds,271,installment,3,1
30,female,divorced,67.1,12.5,167.0,2512.0,0,own,3217,bds,242,interest_only,3,0
27,male,single,106.3,26.2,392.0,1506.0,3,own,2555,bds,66,installment,1,1
24,female,married,28.7,5.0,14.0,1671.0,1,own,1160,bds,177,installment,1,1
52,male,married,37.0,10.5,31.0,2831.0,0,stay_with_parents,2487,kinh_doanh,69,installment,8,0
54,male,single,117.1,34.9,305.0,4104.0,2,rent,5556,bds,217,installment,1,1
21,female,married,98.2,20.7,81.0,5743.0,2,own,7565,kinh_doanh,25,installment,8,0
32,male,married,115.9,40.0,318.0,2300.0,2,own,6042,bds,318,interest_only,3,0
55,female,single,43.2,10.4,36.0,621.0,0,own,1724,bds,65,interest_only,1,1
52,male,divorced,73.4,21.9,364.0,7030.0,0,own,5951,tieu_dung,16,installment,7,0
45,male,single,81.9,24.3,142.0,2648.0,0,rent,6940,bds,178,interest_only,1,0
34,female,divorced,213.2,51.9,412.0,2421.0,0,own,6019,kinh_doanh,19,interest_only,8,1
56,male,single,88.0,16.6,28.0,3813.0,0,own,6212,tieu_dung,40,interest_only,6,0
30,female,married,216.9,43.1,725.0,17710.0,0,own,9505,tieu_dung,18,interest_only,6,0
32,male,divorced,113.4,21.5,280.0,10871.0,3,own,4269,kinh_doanh,15,interest_only,8,0
39,male,married,172.3,46.4,847.0,1212.0,2,own,4918,tieu_dung,28,interest_only,7,1
46,female,married,139.7,47.9,395.0,2060.0,1,own,4964,kinh_doanh,92,installment,8,0
43,male,married,43.1,9.3,119.0,3579.0,1,rent,2629,bds,250,interest_only,1,1
62,male,single,130.3,28.9,417.0,7433.0,2,own,6651,bds,66,interest_only,1,0
61,male,married,56.3,15.8,144.0,4270.0,2,own,2041,kinh_doanh,21,installment,9,0
55,female,single,187.8,61.1,811.0,6037.0,1,own,5583,kinh_doanh,26,interest_only,8,0
65,female,single,116.2,19.6,564.0,6692.0,0,stay_with_parents,3632,tieu_dung,31,installment,7,0
45,female,married,71.2,21.5,280.0,1656.0,1,own,7144,o_to,65,installment,4,0
49,female,married,47.8,11.9,171.0,2946.0,2,rent,2957,o_to,15,interest_only,4,1
55,male,divorced,81.6,17.4,99.0,6831.0,1,own,4215,o_to,18,interest_only,5,1
59,female,married,71.7,24.9,313.0,4959.0,0,stay_with_parents,1831,bds,99,interest_only,10,1
66,female,married,111.0,22.3,502.0,10772.0,0,stay_with_parents,7305,bds,270,interest_only,3,1
21,male,married,66.5,13.4,252.0,5987.0,3,own,9328,bds,253,interest_only,1,0
63,female,single,88.6,26.7,54.0,7727.0,0,own,8171,o_to,38,interest_only,4,0
41,male,single,129.4,24.7,502.0,11190.0,1,own,5592,o_to,32,interest_only,4,1
65,female,married,133.1,43.1,517.0,787.0,1,own,7913,tieu_dung,46,interest_only,6,0
20,male,married,103.7,25.8,340.0,2324.0,0,rent,8370,o_to,35,interest_only,5,0
23,male,married,45.0,10.1,102.0,1224.0,0,rent,1818,bds,131,installment,10,1
39,male,married,79.1,20.2,169.0,1022.0,0,own,1379,kinh_doanh,120,interest_only,8,1
20,male,married,43.9,9.8,94.0,3439.0,2,rent,1192,bds,121,installment,10,1
26,female,married,114.2,31.1,256.0,3445.0,1,own,5286,o_to,19,installment,4,1
50,female,divorced,45.8,13.4,145.0,1005.0,0,stay_with_parents,1725,o_to,68,installment,4,0
43,female,married,87.2,24.3,238.0,6928.0,1,own,5348,tieu_dung,11,interest_only,7,0
37,female,married,198.6,58.9,332.0,7930.0,2,own,3962,bds,136,interest_only,3,0
18,male,single,84.0,23.3,284.0,704.0,0,own,5010,bds,218,interest_only,1,1
42,female,single,39.1,11.3,63.0,3219.0,2,rent,2113,o_to,37,installment,4,0
37,male,divorced,156.7,24.0,735.0,10856.0,3,own,1792,bds,70,interest_only,1,1
68,female,single,84.9,19.8,25.0,3060.0,2,own,8135,bds,159,interest_only,1,0
31,female,married,129.6,36.4,310.0,3460.0,1,own,4648,bds,132,installment,1,1
40,male,single,84.1,17.5,312.0,1299.0,3,own,8713,tieu_dung,15,installment,7,0
22,male,single,23.4,6.8,11.0,838.0,1,rent,1676,o_to,23,interest_only,5,0
27,female,divorced,71.7,14.4,283.0,929.0,2,own,5980,bds,154,installment,3,0
37,male,single,175.5,46.3,589.0,12760.0,1,own,1714,tieu_dung,35,interest_only,7,1
39,female,single,193.4,34.3,927.0,13132.0,1,stay_with_parents,9183,kinh_doanh,59,installment,8,0
67,female,single,35.2,6.0,126.0,1548.0,2,rent,2893,bds,135,installment,10,1
26,female,single,70.7,24.5,238.0,6997.0,3,own,4819,o_to,35,interest_only,5,0
62,female,divorced,97.3,21.8,55.0,2440.0,0,own,3556,tieu_dung,6,interest_only,7,1
46,female,married,175.0,40.0,683.0,13041.0,1,stay_with_parents,9944,bds,206,installment,3,1
18,female,divorced,71.9,13.8,105.0,1619.0,3,own,6816,bds,352,installment,3,0
65,male,single,75.6,14.9,292.0,5272.0,2,own,1535,tieu_dung,50,installment,6,1
22,female,single,47.3,8.1,169.0,4303.0,0,own,2913,bds,196,interest_only,10,0
67,male,divorced,182.6,60.3,260.0,1686.0,1,own,5640,kinh_doanh,30,interest_only,8,0
19,male,married,104.5,33.5,16.0,9796.0,2,own,8701,bds,206,installment,1,0
28,male,single,80.1,21.7,49.0,6207.0,1,own,6978,kinh_doanh,112,installment,8,0
68,female,married,157.2,53.7,88.0,7074.0,2,stay_with_parents,9013,bds,213,interest_only,3,1
54,female,single,186.2,28.9,742.0,7579.0,2,rent,7719,bds,195,installment,1,1
22,male,single,26.2,8.1,60.0,1570.0,2,own,610,tieu_dung,50,installment,6,0
67,female,married,189.5,55.5,155.0,8730.0,0,own,1869,bds,92,interest_only,2,1
35,female,divorced,74.7,19.8,173.0,5249.0,0,rent,6584,kinh_doanh,45,interest_only,8,0
57,male,single,158.1,36.3,697.0,3337.0,1,rent,5466,o_to,58,interest_only,5,0
45,female,divorced,80.4,26.9,143.0,5821.0,1,stay_with_parents,3222,bds,299,installment,1,1
32,male,married,112.8,32.7,346.0,2583.0,1,stay_with_parents,3659,kinh_doanh,101,installment,8,0
39,female,single,96.4,21.7,65.0,1897.0,2,rent,5704,bds,104,installment,1,0
36,female,divorced,101.3,34.9,499.0,4310.0,1,own,6997,kinh_doanh,77,installment,8,0
53,male,married,106.4,23.4,501.0,8969.0,0,own,5076,kinh_doanh,71,interest_only,8,1
21,male,married,89.9,18.6,43.0,2600.0,0,own,8882,kinh_doanh,38,installment,8,0
32,male,single,125.6,22.0,206.0,9533.0,2,own,2966,tieu_dung,18,installment,7,0
22,female,divorced,21.2,6.4,92.0,2056.0,3,own,1265,tieu_dung,34,installment,6,0
38,female,single,166.7,28.5,104.0,8092.0,1,own,8598,kinh_doanh,92,installment,8,0
48,female,married,59.2,19.7,117.0,1033.0,3,own,2296,o_to,12,installment,4,0
49,male,married,128.8,27.3,623.0,1710.0,3,stay_with_parents,7684,tieu_dung,6,interest_only,7,0
70,male,married,68.7,23.8,269.0,5709.0,3,rent,1165,o_to,29,installment,5,0
35,male,married,165.3,34.0,733.0,6090.0,2,own,4824,kinh_doanh,50,interest_only,8,0
34,male,single,73.3,20.8,137.0,5890.0,3,rent,7401,bds,193,interest_only,1,0
40,female,married,107.8,37.5,208.0,7639.0,0,own,4386,tieu_dung,9,installment,7,0
35,male,married,100.5,21.0,350.0,2588.0,3,own,4363,o_to,32,interest_only,5,0
60,female,married,143.8,35.9,714.0,10913.0,2,own,4112,kinh_doanh,48,interest_only,8,1
43,male,divorced,41.3,8.3,89.0,1114.0,0,own,1673,bds,255,interest_only,3,1
45,female,divorced,196.7,51.1,933.0,15267.0,1,own,6789,bds,108,installment,1,0
62,male,divorced,132.1,41.4,563.0,4523.0,3,rent,6066,o_to,47,interest_only,5,0
52,female,single,195.0,48.8,141.0,18383.0,2,own,7869,tieu_dung,53,interest_only,6,1
48,female,divorced,132.2,21.0,548.0,4690.0,0,own,4010,kinh_doanh,94,interest_only,8,1
43,female,single,150.6,52.5,175.0,12447.0,1,own,3861,bds,308,interest_only,3,0
55,male,divorced,122.6,29.1,216.0,10618.0,0,own,9594,o_to,27,interest_only,4,1
37,female,divorced,117.9,33.0,26.0,5554.0,0,stay_with_parents,4488,bds,255,interest_only,3,0
27,male,divorced,106.0,21.4,265.0,7394.0,0,rent,8178,tieu_dung,39,interest_only,6,0
34,male,divorced,124.5,40.9,221.0,8250.0,0,rent,7345,tieu_dung,44,interest_only,6,0
36,male,single,54.1,15.1,157.0,1833.0,3,stay_with_parents,1519,o_to,17,installment,5,0
18,female,married,81.7,22.8,133.0,1374.0,0,rent,8596,o_to,65,installment,4,0
40,male,married,222.1,39.8,330.0,21221.0,2,stay_with_parents,2142,bds,159,installment,2,1
57,male,married,108.6,16.4,257.0,8733.0,2,own,7710,tieu_dung,21,installment,7,0
32,female,divorced,216.1,68.0,255.0,21558.0,3,own,4816,tieu_dung,38,installment,6,0
56,female,married,196.0,57.7,874.0,1615.0,1,own,8976,kinh_doanh,47,interest_only,8,1
34,female,single,137.5,25.1,261.0,7125.0,1,stay_with_parents,3955,tieu_dung,18,installment,7,0
51,female,divorced,111.9,26.6,221.0,1210.0,1,own,1831,tieu_dung,36,installment,7,0
20,female,married,36.8,5.6,8.0,2369.0,0,own,390,bds,184,installment,10,1
68,male,divorced,91.9,18.2,131.0,833.0,1,own,7781,o_to,56,interest_only,5,0
69,male,divorced,120.2,26.3,121.0,3914.0,1,stay_with_parents,1776,kinh_doanh,43,interest_only,8,1
37,male,single,125.2,27.0,143.0,6736.0,2,own,7210,tieu_dung,24,interest_only,6,0
29,male,divorced,42.7,9.2,87.0,1876.0,0,own,2128,tieu_dung,32,installment,7,1
18,male,married,122.5,20.0,395.0,8851.0,1,rent,3853,o_to,52,interest_only,4,1
69,male,divorced,56.3,8.9,154.0,3060.0,3,own,321,o_to,31,interest_only,4,1
26,male,divorced,66.0,13.8,229.0,2639.0,1,own,6778,tieu_dung,15,interest_only,7,0
55,male,single,95.3,25.8,232.0,1718.0,3,rent,5591,tieu_dung,29,installment,7,0
56,male,single,150.1,47.5,581.0,11856.0,3,stay_with_parents,5099,kinh_doanh,103,interest_only,8,0
62,female,divorced,101.7,15.5,65.0,2627.0,2,stay_with_parents,5776,tieu_dung,49,installment,6,0
62,female,married,174.6,36.4,833.0,8683.0,3,rent,1165,kinh_doanh,38,installment,8,1
34,female,single,68.2,12.7,67.0,1712.0,1,rent,8814,o_to,52,interest_only,4,0
40,female,single,179.1,40.3,488.0,14460.0,2,own,1541,kinh_doanh,105,interest_only,8,1
40,male,divorced,178.4,47.8,332.0,10485.0,3,own,5043,o_to,16,installment,4,0
43,male,single,109.3,27.7,99.0,5612.0,1,own,2632,kinh_doanh,61,installment,8,1
42,female,single,122.0,34.4,134.0,9144.0,3,own,2175,tieu_dung,29,installment,7,0
70,male,divorced,89.4,23.7,123.0,931.0,0,own,2520,kinh_doanh,57,interest_only,9,1
59,female,married,85.7,16.9,177.0,8474.0,2,own,8174,bds,247,installment,1,0
24,female,married,53.4,18.1,34.0,5023.0,3,own,950,tieu_dung,42,installment,6,0
66,female,divorced,198.8,36.1,924.0,16073.0,3,own,2560,kinh_doanh,40,interest_only,9,1
46,female,married,80.1,21.8,267.0,3357.0,2,own,3364,bds,154,installment,3,1
19,male,divorced,83.1,28.3,370.0,3010.0,3,own,7002,bds,277,interest_only,3,0
33,female,single,36.2,11.4,5.0,2653.0,1,own,967,bds,66,installment,2,1
70,female,divorced,62.9,15.9,253.0,1429.0,0,own,6996,o_to,41,installment,5,0
42,female,divorced,40.1,6.4,65.0,1370.0,1,rent,2565,kinh_doanh,33,interest_only,9,0
46,male,divorced,161.1,51.8,491.0,12286.0,0,stay_with_parents,6454,bds,134,installment,1,1
20,male,married,63.8,21.3,17.0,4862.0,0,own,7457,tieu_dung,25,interest_only,7,0
19,female,married,46.9,14.1,202.0,1310.0,2,own,1115,kinh_doanh,27,installment,8,0
68,male,single,158.7,29.3,613.0,11476.0,0,rent,6723,bds,85,installment,1,0
60,female,single,187.3,51.8,698.0,7840.0,0,rent,9624,o_to,75,interest_only,4,1
58,female,divorced,163.5,40.7,397.0,4285.0,3,own,3573,kinh_doanh,56,installment,8,0
63,male,single,111.3,31.4,438.0,7430.0,2,rent,6060,bds,134,installment,3,0
57,female,single,33.3,7.0,143.0,2807.0,3,own,706,tieu_dung,25,interest_only,7,0
62,male,married,140.1,47.6,168.0,9944.0,0,own,8158,tieu_dung,55,installment,6,0
28,male,single,31.4,10.4,58.0,2122.0,3,own,2711,o_to,77,installment,4,0
52,male,married,66.8,19.9,238.0,343.0,2,own,8332,kinh_doanh,47,installment,8,0
42,female,single,200.1,53.6,519.0,14284.0,2,stay_with_parents,1915,bds,127,interest_only,10,0
53,female,married,149.4,51.0,252.0,7173.0,0,rent,1832,kinh_doanh,71,installment,8,1
25,female,divorced,54.9,17.0,228.0,3415.0,3,rent,2754,kinh_doanh,76,installment,8,0
44,female,married,137.2,24.0,461.0,5792.0,1,stay_with_parents,6255,kinh_doanh,17,interest_only,8,0
26,female,married,27.5,5.6,83.0,168.0,0,own,1409,bds,86,interest_only,2,0
27,female,single,78.0,16.6,310.0,6852.0,3,own,4179,o_to,48,interest_only,5,0
33,male,married,218.3,34.4,917.0,7346.0,3,own,5393,bds,197,interest_only,3,1
68,male,single,87.5,21.0,127.0,4099.0,1,rent,8616,bds,211,installment,1,0
30,male,single,123.9,29.2,68.0,6063.0,0,own,8129,bds,138,installment,3,0
64,male,single,164.9,32.0,611.0,13074.0,0,own,6799,o_to,72,interest_only,4,1
70,female,married,173.2,35.0,26.0,14851.0,1,own,2538,tieu_dung,22,installment,7,0
36,female,single,106.6,26.9,216.0,5265.0,3,rent,2352,tieu_dung,18,interest_only,7,1
62,female,married,162.8,31.2,460.0,3500.0,0,own,4305,kinh_doanh,90,installment,8,1
30,female,divorced,220.5,63.9,1050.0,17570.0,3,stay_with_parents,7358,o_to,30,installment,4,0
61,female,married,72.3,22.9,359.0,4130.0,0,own,7940,tieu_dung,17,installment,6,0
23,male,single,86.2,26.2,189.0,6990.0,1,own,9417,kinh_doanh,50,interest_only,8,0
68,female,married,35.3,6.9,148.0,1869.0,2,own,1494,kinh_doanh,83,installment,8,0
28,female,married,66.5,13.8,39.0,3240.0,0,stay_with_parents,7149,bds,214,interest_only,1,0
43,female,single,126.2,34.7,220.0,12392.0,2,stay_with_parents,1536,o_to,38,interest_only,4,1
28,female,single,37.9,10.1,173.0,3085.0,0,stay_with_parents,2382,kinh_doanh,83,interest_only,8,1
20,female,single,27.7,8.3,53.0,519.0,0,own,2751,kinh_doanh,115,installment,8,0
47,male,divorced,183.5,31.8,693.0,18090.0,1,own,7379,o_to,19,installment,4,0
52,female,married,79.6,23.5,212.0,7261.0,1,own,1350,kinh_doanh,56,installment,9,1
40,female,divorced,138.3,34.3,197.0,13353.0,0,own,6489,kinh_doanh,85,interest_only,8,1
53,male,single,49.5,9.0,102.0,2396.0,2,own,1420,o_to,58,interest_only,4,1
36,female,married,201.9,45.2,664.0,6133.0,2,stay_with_parents,2265,bds,271,interest_only,3,1
38,male,single,64.7,14.7,216.0,2111.0,3,own,4473,kinh_doanh,119,interest_only,8,0
55,female,single,178.5,53.3,459.0,1578.0,0,own,5268,tieu_dung,15,interest_only,7,0
45,male,single,189.0,41.7,376.0,6365.0,0,rent,1459,bds,198,installment,3,1
40,female,married,123.8,30.7,559.0,7415.0,0,rent,4204,kinh_doanh,52,installment,8,0
63,female,single,192.8,51.3,150.0,12737.0,3,rent,4594,tieu_dung,11,installment,7,0
42,female,single,80.4,12.5,153.0,7032.0,3,own,4565,tieu_dung,29,interest_only,7,0
20,female,married,98.4,33.6,132.0,7166.0,2,rent,1583,o_to,28,installment,5,0
28,female,single,40.4,12.1,99.0,1515.0,2,own,1859,bds,248,installment,3,1
55,male,single,60.4,11.7,295.0,1312.0,0,own,6221,kinh_doanh,54,installment,8,0
60,female,divorced,147.9,26.8,364.0,11794.0,2,stay_with_parents,1781,bds,252,interest_only,3,0
22,male,single,65.3,17.5,110.0,6332.0,0,own,8119,tieu_dung,6,installment,6,0
67,female,divorced,105.9,33.4,161.0,4044.0,2,own,4254,bds,264,interest_only,3,1
36,female,single,72.0,10.9,191.0,1996.0,0,rent,4019,o_to,23,interest_only,4,0
56,female,single,70.7,17.9,349.0,3280.0,3,own,4179,tieu_dung,26,installment,7,0
28,male,single,56.9,10.4,52.0,3574.0,0,own,1355,tieu_dung,11,installment,6,0
54,male,married,173.7,47.5,707.0,10477.0,1,own,3412,kinh_doanh,120,interest_only,8,1
29,female,single,123.0,33.0,149.0,4291.0,0,own,7332,bds,250,installment,1,1
45,male,married,164.0,45.6,106.0,9020.0,0,rent,9368,kinh_doanh,101,interest_only,8,1
42,female,divorced,203.1,39.1,87.0,15343.0,0,stay_with_parents,1437,tieu_dung,48,interest_only,6,1
30,female,married,139.9,22.5,324.0,6245.0,1,own,7540,tieu_dung,27,interest_only,6,0
45,female,single,55.4,12.5,55.0,3399.0,0,stay_with_parents,2168,o_to,57,interest_only,4,1
25,female,divorced,53.7,10.9,241.0,4001.0,1,rent,2174,o_to,67,interest_only,4,0
65,male,married,82.9,12.7,361.0,4591.0,1,own,3103,kinh_doanh,18,interest_only,8,1
30,male,married,207.0,50.8,21.0,5635.0,3,rent,3115,o_to,38,interest_only,4,1
53,male,married,132.7,34.9,240.0,10672.0,3,own,9081,bds,286,interest_only,3,0
19,female,divorced,27.7,9.2,79.0,791.0,1,stay_with_parents,922,tieu_dung,42,installment,6,0
66,female,married,135.0,23.3,563.0,5914.0,3,rent,9321,kinh_doanh,65,interest_only,8,0
28,female,divorced,83.4,29.1,291.0,3963.0,2,rent,7690,o_to,33,installment,4,0
36,female,divorced,169.6,32.2,482.0,10655.0,3,rent,6541,bds,120,interest_only,3,0
54,female,married,160.4,30.6,158.0,16034.0,3,own,2585,kinh_doanh,93,interest_only,8,0
48,female,single,110.4,27.4,85.0,6087.0,1,own,3064,o_to,71,interest_only,4,1
61,male,married,194.7,56.0,385.0,7039.0,1,rent,8727,o_to,72,installment,4,0
60,male,single,81.1,25.4,72.0,8103.0,1,own,5641,bds,194,interest_only,3,1
51,female,divorced,42.1,14.1,155.0,2008.0,2,stay_with_parents,1593,bds,169,interest_only,10,0
59,female,married,51.1,13.0,141.0,4016.0,2,own,2511,tieu_dung,8,installment,7,0
51,male,divorced,40.8,11.6,80.0,2758.0,0,own,2518,tieu_dung,36,installment,7,0
18,male,married,58.3,16.5,280.0,1016.0,0,stay_with_parents,804,bds,67,installment,2,1
58,male,married,198.6,39.5,281.0,10626.0,3,own,6106,kinh_doanh,36,interest_only,8,0
22,female,single,84.0,15.8,132.0,2238.0,2,own,3404,tieu_dung,29,interest_only,7,0
34,female,divorced,167.8,31.5,149.0,1306.0,1,rent,5173,bds,337,interest_only,3,1
44,female,single,195.7,58.8,214.0,2440.0,0,own,9518,bds,76,interest_only,1,1
30,male,single,165.6,57.2,605.0,12119.0,3,rent,9585,bds,272,interest_only,1,0
26,female,single,59.4,11.6,95.0,4619.0,3,own,1198,kinh_doanh,24,interest_only,9,1
22,male,married,37.4,8.3,72.0,2407.0,1,own,2642,kinh_doanh,43,installment,8,0
66,male,single,97.4,15.4,300.0,1391.0,2,own,7043,o_to,80,interest_only,4,0
40,female,single,109.9,20.5,524.0,7816.0,0,stay_with_parents,7618,bds,178,installment,1,0
68,male,divorced,127.6,34.9,29.0,9457.0,0,own,1413,o_to,41,interest_only,4,1
63,male,single,40.4,11.5,119.0,1405.0,2,own,1914,o_to,67,interest_only,4,1
32,female,single,43.7,9.6,50.0,2573.0,3,own,2437,bds,236,installment,1,0
35,female,married,57.8,18.1,180.0,3106.0,3,stay_with_parents,2322,tieu_dung,60,interest_only,6,1
29,male,single,73.3,13.6,118.0,526.0,1,own,8635,o_to,28,interest_only,4,0
32,male,married,96.2,28.8,197.0,5726.0,2,stay_with_parents,6066,tieu_dung,17,installment,6,0
40,male,divorced,164.5,44.6,609.0,1417.0,3,stay_with_parents,5776,kinh_doanh,54,installment,8,0
